t,bssid,rssi
1727595871776,80:ea:96:f2:cc:77,-88
1727595871776,c8:a6:08:9a:bc:10,-76
1727595871776,c8:a6:08:5a:bb:81,-86
1727595871776,c8:a6:08:9a:bc:11,-76
1727595871776,c8:a6:08:5a:bb:80,-85
1727595871776,c8:a6:08:9a:bc:14,-76
1727595871776,c8:a6:08:5a:bc:11,-78
1727595871776,c8:a6:08:9a:bb:80,-82
1727595871776,c8:a6:08:5a:bc:10,-78
1727595871776,c8:a6:08:9a:bb:81,-82
1727595871776,60:84:bd:de:7c:67,-60
1727595871776,c8:a6:08:9a:bb:84,-82
1727595871776,c8:a6:08:5a:bb:84,-87
1727595871776,c0:25:a2:a7:2e:2b,-55
1727595871776,c0:25:a2:a7:2e:2a,-56
1727595871776,c8:a6:08:5a:fd:84,-93
1727595871776,d0:40:ef:f9:f0:9d,-95
1727595871776,60:84:bd:de:7c:60,-64
1727595871776,c8:a6:08:5a:fd:80,-92
1727595871776,c8:a6:08:5a:fd:81,-92
1727595871776,c8:a6:08:9a:b7:01,-91
1727595871776,c8:a6:08:9b:16:24,-54
1727595871776,c8:a6:08:5b:15:50,-92
1727595871777,c8:a6:08:9a:b7:00,-90
1727595871777,c8:a6:08:5b:15:51,-90
1727595871777,c0:25:a2:a9:b1:4f,-49
1727595871777,c8:a6:08:5b:16:24,-62
1727595871777,c8:a6:08:9b:15:51,-80
1727595871777,c8:a6:08:9b:15:50,-80
1727595871777,c8:a6:08:9b:16:21,-53
1727595871777,c8:a6:08:5b:16:21,-61
1727595871777,c8:a6:08:9b:16:20,-53
1727595871777,c8:a6:08:5b:16:20,-61
1727595871777,c8:a6:08:9b:15:54,-80
1727595871777,c8:a6:08:9a:b7:04,-90
1727595871777,c0:25:a2:a7:2e:1a,-72
1727595871777,c8:a6:08:5a:bc:14,-78
1727595871789,c8:a6:08:9a:fe:71,-86
1727595871789,c8:a6:08:9a:fe:70,-86
1727595871789,c8:a6:08:9a:fe:74,-86
1727595871789,84:af:ec:86:f0:70,-83
1727595871789,c8:a6:08:9a:bb:c4,-83
1727595871789,c8:a6:08:9a:bb:c1,-83
1727595871789,c8:a6:08:9a:bb:c0,-83
1727595871789,c8:a6:08:5a:bb:c0,-83
1727595871789,c8:a6:08:9b:16:04,-63
1727595871789,c8:a6:08:5b:16:04,-66
1727595871789,c8:a6:08:9b:16:01,-61
1727595871789,c8:a6:08:5b:16:01,-66
1727595871789,c8:a6:08:9b:16:00,-61
1727595871789,c8:a6:08:5b:16:00,-66
1727595871789,80:ea:96:f2:cc:77,-88
1727595871789,c8:a6:08:9a:bc:10,-76
1727595871789,c8:a6:08:5a:bb:81,-86
1727595871789,c8:a6:08:9a:bc:11,-76
1727595871789,c8:a6:08:5a:bb:80,-85
1727595871789,c8:a6:08:9a:bc:14,-76
1727595871789,c8:a6:08:5a:bc:11,-78
1727595871789,c8:a6:08:9a:bb:80,-82
1727595871789,c8:a6:08:5a:bc:10,-78
1727595871789,c8:a6:08:9a:bb:81,-82
1727595871789,60:84:bd:de:7c:67,-60
1727595871789,c8:a6:08:9a:bb:84,-82
1727595871789,c8:a6:08:5a:bb:84,-87
1727595871789,c0:25:a2:a7:2e:2b,-55
1727595871789,c0:25:a2:a7:2e:2a,-56
1727595871789,c8:a6:08:5a:fd:84,-93
1727595871789,d0:40:ef:f9:f0:9d,-95
1727595871789,60:84:bd:de:7c:60,-64
1727595871789,c8:a6:08:5a:fd:80,-92
1727595871789,c8:a6:08:5a:fd:81,-92
1727595871789,c8:a6:08:9a:b7:01,-91
1727595871789,c8:a6:08:9b:16:24,-54
1727595871789,c8:a6:08:5b:15:50,-92
1727595871789,c8:a6:08:9a:b7:00,-90
1727595871789,c8:a6:08:5b:15:51,-90
1727595871789,c0:25:a2:a9:b1:4f,-49
1727595871789,c8:a6:08:5b:16:24,-62
1727595871790,c8:a6:08:9b:15:51,-80
1727595871790,c8:a6:08:9b:15:50,-80
1727595871790,c8:a6:08:9b:16:21,-53
1727595871790,c8:a6:08:5b:16:21,-61
1727595871790,c8:a6:08:9b:16:20,-53
1727595871790,c8:a6:08:5b:16:20,-61
1727595871790,c8:a6:08:9b:15:54,-80
1727595871790,c8:a6:08:9a:b7:04,-90
1727595871790,c0:25:a2:a7:2e:1a,-72
1727595871790,c8:a6:08:5a:bc:14,-78
1727595871799,c8:a6:08:9a:fe:71,-86
1727595871799,c8:a6:08:9a:fe:70,-86
1727595871799,c8:a6:08:9a:fe:74,-86
1727595871799,84:af:ec:86:f0:70,-83
1727595871799,c8:a6:08:9a:bb:c4,-83
1727595871799,c8:a6:08:9a:bb:c1,-83
1727595871799,c8:a6:08:9a:bb:c0,-83
1727595871799,c8:a6:08:5a:bb:c0,-83
1727595871799,c8:a6:08:9b:16:04,-63
1727595871799,c8:a6:08:5b:16:04,-66
1727595871799,c8:a6:08:9b:16:01,-61
1727595871799,c8:a6:08:5b:16:01,-66
1727595871799,c8:a6:08:9b:16:00,-61
1727595871799,c8:a6:08:5b:16:00,-66
1727595871799,80:ea:96:f2:cc:77,-88
1727595871799,c8:a6:08:9a:bc:10,-76
1727595871799,c8:a6:08:5a:bb:81,-86
1727595871799,c8:a6:08:9a:bc:11,-76
1727595871799,c8:a6:08:5a:bb:80,-85
1727595871799,c8:a6:08:9a:bc:14,-76
1727595871799,c8:a6:08:5a:bc:11,-78
1727595871799,c8:a6:08:9a:bb:80,-82
1727595871799,c8:a6:08:5a:bc:10,-78
1727595871799,c8:a6:08:9a:bb:81,-82
1727595871799,60:84:bd:de:7c:67,-60
1727595871799,c8:a6:08:9a:bb:84,-82
1727595871799,c8:a6:08:5a:bb:84,-87
1727595871799,c0:25:a2:a7:2e:2b,-55
1727595871799,c0:25:a2:a7:2e:2a,-56
1727595871799,c8:a6:08:5a:fd:84,-93
1727595871799,d0:40:ef:f9:f0:9d,-95
1727595871799,60:84:bd:de:7c:60,-64
1727595871799,c8:a6:08:5a:fd:80,-92
1727595871799,c8:a6:08:5a:fd:81,-92
1727595871799,c8:a6:08:9a:b7:01,-91
1727595871799,c8:a6:08:9b:16:24,-54
1727595871799,c8:a6:08:5b:15:50,-92
1727595871799,c8:a6:08:9a:b7:00,-90
1727595871799,c8:a6:08:5b:15:51,-90
1727595871799,c0:25:a2:a9:b1:4f,-49
1727595871799,c8:a6:08:5b:16:24,-62
1727595871799,c8:a6:08:9b:15:51,-80
1727595871800,c8:a6:08:9b:15:50,-80
1727595871800,c8:a6:08:9b:16:21,-53
1727595871800,c8:a6:08:5b:16:21,-61
1727595871800,c8:a6:08:9b:16:20,-53
1727595871800,c8:a6:08:5b:16:20,-61
1727595871800,c8:a6:08:9b:15:54,-80
1727595871800,c8:a6:08:9a:b7:04,-90
1727595871800,c0:25:a2:a7:2e:1a,-72
1727595871800,c8:a6:08:5a:bc:14,-78
1727595871814,c8:a6:08:9a:fe:71,-86
1727595871814,c8:a6:08:9a:fe:70,-86
1727595871814,c8:a6:08:9a:fe:74,-86
1727595871814,84:af:ec:86:f0:70,-83
1727595871814,c8:a6:08:9a:bb:c4,-83
1727595871814,c8:a6:08:9a:bb:c1,-83
1727595871814,c8:a6:08:9a:bb:c0,-83
1727595871814,c8:a6:08:5a:bb:c0,-83
1727595871814,c8:a6:08:9b:16:04,-63
1727595871814,c8:a6:08:5b:16:04,-66
1727595871814,c8:a6:08:9b:16:01,-61
1727595871814,c8:a6:08:5b:16:01,-66
1727595871814,c8:a6:08:9b:16:00,-61
1727595871814,c8:a6:08:5b:16:00,-66
1727595871814,80:ea:96:f2:cc:77,-88
1727595871814,c8:a6:08:9a:bc:10,-76
1727595871814,c8:a6:08:5a:bb:81,-86
1727595871814,c8:a6:08:9a:bc:11,-76
1727595871814,c8:a6:08:5a:bb:80,-85
1727595871814,c8:a6:08:9a:bc:14,-76
1727595871814,c8:a6:08:5a:bc:11,-78
1727595871814,c8:a6:08:9a:bb:80,-82
1727595871814,c8:a6:08:5a:bc:10,-78
1727595871814,c8:a6:08:9a:bb:81,-82
1727595871814,60:84:bd:de:7c:67,-60
1727595871814,c8:a6:08:9a:bb:84,-82
1727595871814,c8:a6:08:5a:bb:84,-87
1727595871814,c0:25:a2:a7:2e:2b,-55
1727595871814,c0:25:a2:a7:2e:2a,-56
1727595871814,c8:a6:08:5a:fd:84,-93
1727595871814,d0:40:ef:f9:f0:9d,-95
1727595871814,60:84:bd:de:7c:60,-64
1727595871814,c8:a6:08:5a:fd:80,-92
1727595871814,c8:a6:08:5a:fd:81,-92
1727595871814,c8:a6:08:9a:b7:01,-91
1727595871814,c8:a6:08:9b:16:24,-54
1727595871814,c8:a6:08:5b:15:50,-92
1727595871814,c8:a6:08:9a:b7:00,-90
1727595871814,c8:a6:08:5b:15:51,-90
1727595871814,c0:25:a2:a9:b1:4f,-49
1727595871814,c8:a6:08:5b:16:24,-62
1727595871815,c8:a6:08:9b:15:51,-80
1727595871815,c8:a6:08:9b:15:50,-80
1727595871815,c8:a6:08:9b:16:21,-53
1727595871815,c8:a6:08:5b:16:21,-61
1727595871815,c8:a6:08:9b:16:20,-53
1727595871815,c8:a6:08:5b:16:20,-61
1727595871815,c8:a6:08:9b:15:54,-80
1727595871815,c8:a6:08:9a:b7:04,-90
1727595871815,c0:25:a2:a7:2e:1a,-72
1727595871815,c8:a6:08:5a:bc:14,-78
1727595871822,c8:a6:08:9a:fe:71,-86
1727595871823,c8:a6:08:9a:fe:70,-86
1727595871823,c8:a6:08:9a:fe:74,-86
1727595871823,84:af:ec:86:f0:70,-83
1727595871823,c8:a6:08:9a:bb:c4,-83
1727595871823,c8:a6:08:9a:bb:c1,-83
1727595871823,c8:a6:08:9a:bb:c0,-83
1727595871823,c8:a6:08:5a:bb:c0,-83
1727595871823,c8:a6:08:9b:16:04,-63
1727595871823,c8:a6:08:5b:16:04,-66
1727595871823,c8:a6:08:9b:16:01,-61
1727595871823,c8:a6:08:5b:16:01,-66
1727595871823,c8:a6:08:9b:16:00,-61
1727595871823,c8:a6:08:5b:16:00,-66
1727595871823,80:ea:96:f2:cc:77,-88
1727595871823,c8:a6:08:9a:bc:10,-76
1727595871823,c8:a6:08:5a:bb:81,-86
1727595871823,c8:a6:08:9a:bc:11,-76
1727595871823,c8:a6:08:5a:bb:80,-85
1727595871823,c8:a6:08:9a:bc:14,-76
1727595871823,c8:a6:08:5a:bc:11,-78
1727595871823,c8:a6:08:9a:bb:80,-82
1727595871823,c8:a6:08:5a:bc:10,-78
1727595871823,c8:a6:08:9a:bb:81,-82
1727595871823,60:84:bd:de:7c:67,-60
1727595871823,c8:a6:08:9a:bb:84,-82
1727595871823,c8:a6:08:5a:bb:84,-87
1727595871823,c0:25:a2:a7:2e:2b,-55
1727595871823,c0:25:a2:a7:2e:2a,-56
1727595871823,c8:a6:08:5a:fd:84,-93
1727595871823,d0:40:ef:f9:f0:9d,-95
1727595871823,60:84:bd:de:7c:60,-64
1727595871823,c8:a6:08:5a:fd:80,-92
1727595871823,c8:a6:08:5a:fd:81,-92
1727595871823,c8:a6:08:9a:b7:01,-91
1727595871823,c8:a6:08:9b:16:24,-54
1727595871823,c8:a6:08:5b:15:50,-92
1727595871823,c8:a6:08:9a:b7:00,-90
1727595871823,c8:a6:08:5b:15:51,-90
1727595871823,c0:25:a2:a9:b1:4f,-49
1727595871823,c8:a6:08:5b:16:24,-62
1727595871823,c8:a6:08:9b:15:51,-80
1727595871823,c8:a6:08:9b:15:50,-80
1727595871823,c8:a6:08:9b:16:21,-53
1727595871823,c8:a6:08:5b:16:21,-61
1727595871823,c8:a6:08:9b:16:20,-53
1727595871823,c8:a6:08:5b:16:20,-61
1727595871823,c8:a6:08:9b:15:54,-80
1727595871823,c8:a6:08:9a:b7:04,-90
1727595871823,c0:25:a2:a7:2e:1a,-72
1727595871823,c8:a6:08:5a:bc:14,-78
1727595871837,c8:a6:08:9a:fe:71,-86
1727595871837,c8:a6:08:9a:fe:70,-86
1727595871837,c8:a6:08:9a:fe:74,-86
1727595871837,84:af:ec:86:f0:70,-83
1727595871837,c8:a6:08:9a:bb:c4,-83
1727595871837,c8:a6:08:9a:bb:c1,-83
1727595871838,c8:a6:08:9a:bb:c0,-83
1727595871838,c8:a6:08:5a:bb:c0,-83
1727595871838,c8:a6:08:9b:16:04,-63
1727595871838,c8:a6:08:5b:16:04,-66
1727595871838,c8:a6:08:9b:16:01,-61
1727595871838,c8:a6:08:5b:16:01,-66
1727595871838,c8:a6:08:9b:16:00,-61
1727595871838,c8:a6:08:5b:16:00,-66
1727595871838,80:ea:96:f2:cc:77,-88
1727595871838,c8:a6:08:9a:bc:10,-76
1727595871838,c8:a6:08:5a:bb:81,-86
1727595871838,c8:a6:08:9a:bc:11,-76
1727595871838,c8:a6:08:5a:bb:80,-85
1727595871838,c8:a6:08:9a:bc:14,-76
1727595871838,c8:a6:08:5a:bc:11,-78
1727595871838,c8:a6:08:9a:bb:80,-82
1727595871838,c8:a6:08:5a:bc:10,-78
1727595871838,c8:a6:08:9a:bb:81,-82
1727595871838,60:84:bd:de:7c:67,-60
1727595871838,c8:a6:08:9a:bb:84,-82
1727595871838,c8:a6:08:5a:bb:84,-87
1727595871838,c0:25:a2:a7:2e:2b,-55
1727595871838,c0:25:a2:a7:2e:2a,-56
1727595871838,c8:a6:08:5a:fd:84,-93
1727595871838,d0:40:ef:f9:f0:9d,-95
1727595871838,60:84:bd:de:7c:60,-64
1727595871838,c8:a6:08:5a:fd:80,-92
1727595871838,c8:a6:08:5a:fd:81,-92
1727595871838,c8:a6:08:9a:b7:01,-91
1727595871838,c8:a6:08:9b:16:24,-54
1727595871838,c8:a6:08:5b:15:50,-92
1727595871838,c8:a6:08:9a:b7:00,-90
1727595871838,c8:a6:08:5b:15:51,-90
1727595871838,c0:25:a2:a9:b1:4f,-49
1727595871838,c8:a6:08:5b:16:24,-62
1727595871838,c8:a6:08:9b:15:51,-80
1727595871838,c8:a6:08:9b:15:50,-80
1727595871838,c8:a6:08:9b:16:21,-53
1727595871838,c8:a6:08:5b:16:21,-61
1727595871838,c8:a6:08:9b:16:20,-53
1727595871838,c8:a6:08:5b:16:20,-61
1727595871838,c8:a6:08:9b:15:54,-80
1727595871838,c8:a6:08:9a:b7:04,-90
1727595871838,c0:25:a2:a7:2e:1a,-72
1727595871838,c8:a6:08:5a:bc:14,-78
1727595871846,c8:a6:08:9a:fe:71,-86
1727595871846,c8:a6:08:9a:fe:70,-86
1727595871846,c8:a6:08:9a:fe:74,-86
1727595871846,84:af:ec:86:f0:70,-83
1727595871846,c8:a6:08:9a:bb:c4,-83
1727595871846,c8:a6:08:9a:bb:c1,-83
1727595871846,c8:a6:08:9a:bb:c0,-83
1727595871846,c8:a6:08:5a:bb:c0,-83
1727595871846,c8:a6:08:9b:16:04,-63
1727595871846,c8:a6:08:5b:16:04,-66
1727595871846,c8:a6:08:9b:16:01,-61
1727595871846,c8:a6:08:5b:16:01,-66
1727595871846,c8:a6:08:9b:16:00,-61
1727595871846,c8:a6:08:5b:16:00,-66
1727595871846,80:ea:96:f2:cc:77,-88
1727595871846,c8:a6:08:9a:bc:10,-76
1727595871846,c8:a6:08:5a:bb:81,-86
1727595871846,c8:a6:08:9a:bc:11,-76
1727595871846,c8:a6:08:5a:bb:80,-85
1727595871846,c8:a6:08:9a:bc:14,-76
1727595871846,c8:a6:08:5a:bc:11,-78
1727595871846,c8:a6:08:9a:bb:80,-82
1727595871846,c8:a6:08:5a:bc:10,-78
1727595871846,c8:a6:08:9a:bb:81,-82
1727595871846,60:84:bd:de:7c:67,-60
1727595871846,c8:a6:08:9a:bb:84,-82
1727595871846,c8:a6:08:5a:bb:84,-87
1727595871846,c0:25:a2:a7:2e:2b,-55
1727595871846,c0:25:a2:a7:2e:2a,-56
1727595871846,c8:a6:08:5a:fd:84,-93
1727595871846,d0:40:ef:f9:f0:9d,-95
1727595871846,60:84:bd:de:7c:60,-64
1727595871846,c8:a6:08:5a:fd:80,-92
1727595871846,c8:a6:08:5a:fd:81,-92
1727595871846,c8:a6:08:9a:b7:01,-91
1727595871846,c8:a6:08:9b:16:24,-54
1727595871846,c8:a6:08:5b:15:50,-92
1727595871847,c8:a6:08:9a:b7:00,-90
1727595871847,c8:a6:08:5b:15:51,-90
1727595871847,c0:25:a2:a9:b1:4f,-49
1727595871847,c8:a6:08:5b:16:24,-62
1727595871847,c8:a6:08:9b:15:51,-80
1727595871847,c8:a6:08:9b:15:50,-80
1727595871847,c8:a6:08:9b:16:21,-53
1727595871847,c8:a6:08:5b:16:21,-61
1727595871847,c8:a6:08:9b:16:20,-53
1727595871847,c8:a6:08:5b:16:20,-61
1727595871847,c8:a6:08:9b:15:54,-80
1727595871847,c8:a6:08:9a:b7:04,-90
1727595871847,c0:25:a2:a7:2e:1a,-72
1727595871847,c8:a6:08:5a:bc:14,-78
1727595871858,c8:a6:08:9a:fe:71,-86
1727595871858,c8:a6:08:9a:fe:70,-86
1727595871858,c8:a6:08:9a:fe:74,-86
1727595871858,84:af:ec:86:f0:70,-83
1727595871858,c8:a6:08:9a:bb:c4,-83
1727595871858,c8:a6:08:9a:bb:c1,-83
1727595871858,c8:a6:08:9a:bb:c0,-83
1727595871858,c8:a6:08:5a:bb:c0,-83
1727595871858,c8:a6:08:9b:16:04,-63
1727595871858,c8:a6:08:5b:16:04,-66
1727595871858,c8:a6:08:9b:16:01,-61
1727595871858,c8:a6:08:5b:16:01,-66
1727595871858,c8:a6:08:9b:16:00,-61
1727595871858,c8:a6:08:5b:16:00,-66
1727595871858,80:ea:96:f2:cc:77,-88
1727595871858,c8:a6:08:9a:bc:10,-76
1727595871858,c8:a6:08:5a:bb:81,-86
1727595871858,c8:a6:08:9a:bc:11,-76
1727595871858,c8:a6:08:5a:bb:80,-85
1727595871859,c8:a6:08:9a:bc:14,-76
1727595871859,c8:a6:08:5a:bc:11,-78
1727595871859,c8:a6:08:9a:bb:80,-82
1727595871859,c8:a6:08:5a:bc:10,-78
1727595871859,c8:a6:08:9a:bb:81,-82
1727595871859,60:84:bd:de:7c:67,-60
1727595871859,c8:a6:08:9a:bb:84,-82
1727595871859,c8:a6:08:5a:bb:84,-87
1727595871859,c0:25:a2:a7:2e:2b,-55
1727595871859,c0:25:a2:a7:2e:2a,-56
1727595871859,c8:a6:08:5a:fd:84,-93
1727595871859,d0:40:ef:f9:f0:9d,-95
1727595871859,60:84:bd:de:7c:60,-64
1727595871859,c8:a6:08:5a:fd:80,-92
1727595871859,c8:a6:08:5a:fd:81,-92
1727595871859,c8:a6:08:9a:b7:01,-91
1727595871859,c8:a6:08:9b:16:24,-54
1727595871859,c8:a6:08:5b:15:50,-92
1727595871859,c8:a6:08:9a:b7:00,-90
1727595871859,c8:a6:08:5b:15:51,-90
1727595871859,c0:25:a2:a9:b1:4f,-49
1727595871859,c8:a6:08:5b:16:24,-62
1727595871859,c8:a6:08:9b:15:51,-80
1727595871859,c8:a6:08:9b:15:50,-80
1727595871859,c8:a6:08:9b:16:21,-53
1727595871859,c8:a6:08:5b:16:21,-61
1727595871859,c8:a6:08:9b:16:20,-53
1727595871859,c8:a6:08:5b:16:20,-61
1727595871859,c8:a6:08:9b:15:54,-80
1727595871859,c8:a6:08:9a:b7:04,-90
1727595871859,c0:25:a2:a7:2e:1a,-72
1727595871859,c8:a6:08:5a:bc:14,-78
1727595871867,c8:a6:08:9a:fe:71,-86
1727595871867,c8:a6:08:9a:fe:70,-86
1727595871867,c8:a6:08:9a:fe:74,-86
1727595871867,84:af:ec:86:f0:70,-83
1727595871867,c8:a6:08:9a:bb:c4,-83
1727595871867,c8:a6:08:9a:bb:c1,-83
1727595871867,c8:a6:08:9a:bb:c0,-83
1727595871867,c8:a6:08:5a:bb:c0,-83
1727595871867,c8:a6:08:9b:16:04,-63
1727595871867,c8:a6:08:5b:16:04,-66
1727595871867,c8:a6:08:9b:16:01,-61
1727595871867,c8:a6:08:5b:16:01,-66
1727595871867,c8:a6:08:9b:16:00,-61
1727595871867,c8:a6:08:5b:16:00,-66
1727595871867,80:ea:96:f2:cc:77,-88
1727595871867,c8:a6:08:9a:bc:10,-76
1727595871867,c8:a6:08:5a:bb:81,-86
1727595871867,c8:a6:08:9a:bc:11,-76
1727595871867,c8:a6:08:5a:bb:80,-85
1727595871867,c8:a6:08:9a:bc:14,-76
1727595871867,c8:a6:08:5a:bc:11,-78
1727595871867,c8:a6:08:9a:bb:80,-82
1727595871867,c8:a6:08:5a:bc:10,-78
1727595871867,c8:a6:08:9a:bb:81,-82
1727595871867,60:84:bd:de:7c:67,-60
1727595871867,c8:a6:08:9a:bb:84,-82
1727595871867,c8:a6:08:5a:bb:84,-87
1727595871867,c0:25:a2:a7:2e:2b,-55
1727595871867,c0:25:a2:a7:2e:2a,-56
1727595871868,c8:a6:08:5a:fd:84,-93
1727595871868,d0:40:ef:f9:f0:9d,-95
1727595871868,60:84:bd:de:7c:60,-64
1727595871868,c8:a6:08:5a:fd:80,-92
1727595871868,c8:a6:08:5a:fd:81,-92
1727595871868,c8:a6:08:9a:b7:01,-91
1727595871868,c8:a6:08:9b:16:24,-54
1727595871868,c8:a6:08:5b:15:50,-92
1727595871868,c8:a6:08:9a:b7:00,-90
1727595871868,c8:a6:08:5b:15:51,-90
1727595871868,c0:25:a2:a9:b1:4f,-49
1727595871868,c8:a6:08:5b:16:24,-62
1727595871868,c8:a6:08:9b:15:51,-80
1727595871868,c8:a6:08:9b:15:50,-80
1727595871868,c8:a6:08:9b:16:21,-53
1727595871868,c8:a6:08:5b:16:21,-61
1727595871868,c8:a6:08:9b:16:20,-53
1727595871868,c8:a6:08:5b:16:20,-61
1727595871868,c8:a6:08:9b:15:54,-80
1727595871868,c8:a6:08:9a:b7:04,-90
1727595871868,c0:25:a2:a7:2e:1a,-72
1727595871868,c8:a6:08:5a:bc:14,-78
1727595871880,c8:a6:08:9a:fe:71,-86
1727595871880,c8:a6:08:9a:fe:70,-86
1727595871880,c8:a6:08:9a:fe:74,-86
1727595871880,84:af:ec:86:f0:70,-83
1727595871881,c8:a6:08:9a:bb:c4,-83
1727595871881,c8:a6:08:9a:bb:c1,-83
1727595871881,c8:a6:08:9a:bb:c0,-83
1727595871881,c8:a6:08:5a:bb:c0,-83
1727595871881,c8:a6:08:9b:16:04,-63
1727595871881,c8:a6:08:5b:16:04,-66
1727595871881,c8:a6:08:9b:16:01,-61
1727595871881,c8:a6:08:5b:16:01,-66
1727595871881,c8:a6:08:9b:16:00,-61
1727595871881,c8:a6:08:5b:16:00,-66
1727595871881,80:ea:96:f2:cc:77,-88
1727595871881,c8:a6:08:9a:bc:10,-76
1727595871881,c8:a6:08:5a:bb:81,-86
1727595871881,c8:a6:08:9a:bc:11,-76
1727595871881,c8:a6:08:5a:bb:80,-85
1727595871881,c8:a6:08:9a:bc:14,-76
1727595871881,c8:a6:08:5a:bc:11,-78
1727595871881,c8:a6:08:9a:bb:80,-82
1727595871881,c8:a6:08:5a:bc:10,-78
1727595871881,c8:a6:08:9a:bb:81,-82
1727595871881,60:84:bd:de:7c:67,-60
1727595871881,c8:a6:08:9a:bb:84,-82
1727595871881,c8:a6:08:5a:bb:84,-87
1727595871881,c0:25:a2:a7:2e:2b,-55
1727595871881,c0:25:a2:a7:2e:2a,-56
1727595871881,c8:a6:08:5a:fd:84,-93
1727595871881,d0:40:ef:f9:f0:9d,-95
1727595871881,60:84:bd:de:7c:60,-64
1727595871881,c8:a6:08:5a:fd:80,-92
1727595871881,c8:a6:08:5a:fd:81,-92
1727595871881,c8:a6:08:9a:b7:01,-91
1727595871881,c8:a6:08:9b:16:24,-54
1727595871881,c8:a6:08:5b:15:50,-92
1727595871881,c8:a6:08:9a:b7:00,-90
1727595871881,c8:a6:08:5b:15:51,-90
1727595871881,c0:25:a2:a9:b1:4f,-49
1727595871881,c8:a6:08:5b:16:24,-62
1727595871881,c8:a6:08:9b:15:51,-80
1727595871881,c8:a6:08:9b:15:50,-80
1727595871881,c8:a6:08:9b:16:21,-53
1727595871881,c8:a6:08:5b:16:21,-61
1727595871881,c8:a6:08:9b:16:20,-53
1727595871881,c8:a6:08:5b:16:20,-61
1727595871881,c8:a6:08:9b:15:54,-80
1727595871881,c8:a6:08:9a:b7:04,-90
1727595871881,c0:25:a2:a7:2e:1a,-72
1727595871881,c8:a6:08:5a:bc:14,-78
1727595871888,c8:a6:08:9a:fe:71,-86
1727595871888,c8:a6:08:9a:fe:70,-86
1727595871888,c8:a6:08:9a:fe:74,-86
1727595871888,84:af:ec:86:f0:70,-83
1727595871888,c8:a6:08:9a:bb:c4,-83
1727595871889,c8:a6:08:9a:bb:c1,-83
1727595871889,c8:a6:08:9a:bb:c0,-83
1727595871889,c8:a6:08:5a:bb:c0,-83
1727595871889,c8:a6:08:9b:16:04,-63
1727595871889,c8:a6:08:5b:16:04,-66
1727595871889,c8:a6:08:9b:16:01,-61
1727595871889,c8:a6:08:5b:16:01,-66
1727595871889,c8:a6:08:9b:16:00,-61
1727595871889,c8:a6:08:5b:16:00,-66
1727595871889,80:ea:96:f2:cc:77,-88
1727595871889,c8:a6:08:9a:bc:10,-76
1727595871889,c8:a6:08:5a:bb:81,-86
1727595871889,c8:a6:08:9a:bc:11,-76
1727595871889,c8:a6:08:5a:bb:80,-85
1727595871889,c8:a6:08:9a:bc:14,-76
1727595871889,c8:a6:08:5a:bc:11,-78
1727595871889,c8:a6:08:9a:bb:80,-82
1727595871889,c8:a6:08:5a:bc:10,-78
1727595871889,c8:a6:08:9a:bb:81,-82
1727595871889,60:84:bd:de:7c:67,-60
1727595871889,c8:a6:08:9a:bb:84,-82
1727595871889,c8:a6:08:5a:bb:84,-87
1727595871889,c0:25:a2:a7:2e:2b,-55
1727595871889,c0:25:a2:a7:2e:2a,-56
1727595871889,c8:a6:08:5a:fd:84,-93
1727595871889,d0:40:ef:f9:f0:9d,-95
1727595871889,60:84:bd:de:7c:60,-64
1727595871889,c8:a6:08:5a:fd:80,-92
1727595871889,c8:a6:08:5a:fd:81,-92
1727595871889,c8:a6:08:9a:b7:01,-91
1727595871889,c8:a6:08:9b:16:24,-54
1727595871889,c8:a6:08:5b:15:50,-92
1727595871889,c8:a6:08:9a:b7:00,-90
1727595871889,c8:a6:08:5b:15:51,-90
1727595871889,c0:25:a2:a9:b1:4f,-49
1727595871889,c8:a6:08:5b:16:24,-62
1727595871889,c8:a6:08:9b:15:51,-80
1727595871889,c8:a6:08:9b:15:50,-80
1727595871889,c8:a6:08:9b:16:21,-53
1727595871889,c8:a6:08:5b:16:21,-61
1727595871889,c8:a6:08:9b:16:20,-53
1727595871889,c8:a6:08:5b:16:20,-61
1727595871889,c8:a6:08:9b:15:54,-80
1727595871889,c8:a6:08:9a:b7:04,-90
1727595871890,c0:25:a2:a7:2e:1a,-72
1727595871890,c8:a6:08:5a:bc:14,-78
1727595871903,c8:a6:08:9a:fe:71,-86
1727595871903,c8:a6:08:9a:fe:70,-86
1727595871903,c8:a6:08:9a:fe:74,-86
1727595871903,84:af:ec:86:f0:70,-83
1727595871903,c8:a6:08:9a:bb:c4,-83
1727595871903,c8:a6:08:9a:bb:c1,-83
1727595871903,c8:a6:08:9a:bb:c0,-83
1727595871903,c8:a6:08:5a:bb:c0,-83
1727595871903,c8:a6:08:9b:16:04,-63
1727595871903,c8:a6:08:5b:16:04,-66
1727595871903,c8:a6:08:9b:16:01,-61
1727595871903,c8:a6:08:5b:16:01,-66
1727595871903,c8:a6:08:9b:16:00,-61
1727595871903,c8:a6:08:5b:16:00,-66
1727595871903,80:ea:96:f2:cc:77,-88
1727595871903,c8:a6:08:9a:bc:10,-76
1727595871903,c8:a6:08:5a:bb:81,-86
1727595871903,c8:a6:08:9a:bc:11,-76
1727595871903,c8:a6:08:5a:bb:80,-85
